This table- ,TestSchema,., RISK, contains column named - , ACCEPTANCE, of datatype - , DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-,Use to indicate whether the residual risk is acceptable and if not what treatment is appropriate., [NULL],,,,
This table- ,TestSchema,., ISSUE_SAD, contains column named - ,MS_ISSUE_ID, of datatype - , DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Resource ID,1,,,,
This table- ,TestSchema,., ISSUE_TAI, contains column named - ,MS_ISSUE_ID, of datatype - , DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource ID,1,,,,
This table- ,TestSchema,., ISSUE_SUPPLIER MS, contains column named - ,MS_ISSUE_ID, of datatype - ,DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource ID,1,,,,
This table- ,TestSchema,., ISSUE_LINKEDENTITY, contains column named - ,MS_LINKEDENTITY_ID, of datatype - ,DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with ,TestSchema,.,MS LINKEDENTITY, on ,MS LINKEDENTITY_ID,This column describes-,Resource ID,2,,,,
This table- ,TestSchema,., ISSUE_LINKEDENTITY, contains column named - ,MS_LINKEDENTITY_ID, of datatype - ,DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource ID,2,,,,
This table- ,TestSchema,., REGASSESSMENT_ASSOCT, contains column named - ,MS_REGASSESSMENT_ID, of datatype - , DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , TestSchema,.,MS_REGASSESSMENT, on ,MS_REGASSESSMENT_ID,This column describes-, Resource ID,1,,,,
This table- ,TestSchema,., REGASSESSMENT_ASSOCT, contains column named - ,MS_REGASSESSMENT_ID, of datatype - , DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource ID,1,,,,
This table- ,TestSchema,., REGFINDING_ASSOCTYPE, contains column named - ,MS_REGFINDING_ID, of datatype - ,DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , TestSchema,.,MS_REGFINDING, on ,MS_REGFINDING_ID,This column describes-,Resource ID,1,,,,
This table- ,TestSchema,., REGFINDING_ASSOCTYPE, contains column named - ,MS_REGFINDING_ID, of datatype - , DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource ID,1,,,,
This table- ,TestSchema,., REGMEETING _ASSOCTYPE, contains column named - ,MS REGMEETING_ID, of datatype - ,DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , TestSchema,.,MS_REGMEETING, on ,MS REGMEETING ID,This column describes-,Resource ID,1,,,,
This table- ,TestSchema,., REGMEETING ASSOCTYPE, contains column named - ,MS_REGMEETING_ID, of datatype - , DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource ID,1,,,,
This table- ,TestSchema,., REGTASK_ASSOCTYPE, contains column named - ,MS_REGTASK_ID, of datatype - , DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , TestSchema,.,MS_REGTASK, on ,MS_REGTASK_ID,This column describes-,Resource ID,1,,,,
This table- ,TestSchema,., REGTASK_ASSOCTYPE, contains column named - ,MS_REGTASK_ID, of datatype - ,DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource ID,1,,,,
This table- ,TestSchema,., ISSUE_SAD, contains column named - ,MS_SAD_ID, of datatype - ,DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with ,TestSchema,.,MS_SAD, on ,MS_SAD_ID,This column describes-,Resource ID,2,,,,
This table- ,TestSchema,., SAD_ASSOCTYPE, contains column named - ,MS SAD_ID, of datatype - ,DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , TestSchema,.,MS SAD, on ,MS SAD_ID,This column describes-,Resource ID,1,,,,
This table- ,TestSchema,., ISSUE_SAD, contains column named - ,MS_SAD_ID, of datatype - ,DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Resource ID,2,,,,
This table- ,TestSchema,., SAD_ASSOCTYPE, contains column named - ,MS_SAD_ID, of datatype - , DECFLOAT,. This is , [NULL], a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource ID,1,,,,
This table- ,TestSchema,., ISSUE_TAI, contains column named - ,MS_TAI_ID, of datatype - ,DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with ,TestSchema,.,MS TAI, on ,MS TAI _ID,This column describes-,Resource ID,2,,,,
This table- ,TestSchema,., ISSUE_TAI, contains column named - ,MS_TAI_ID, of datatype - , DECFLOAT,. This is ,not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource ID,2,,,,
This table- ,TestSchema,., ISSUE, contains column named - ,MTGINGCNTRLS, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,Mitigating Controls, [NULL],,,,
This table- ,TestSchema,., ENUMVALS, contains column named - , NAME, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Enumerated value name, unique within a given enumerated type., [NULL],,,
This table- ,TestSchema,., CONTROL, contains column named - , NAME00, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Name, [NULL],,,,
This table- ,TestSchema,., EMPLOYEE, contains column named - , NAME00, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Resource Name, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , NAMEO0, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Name, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , NAME00, of datatype - , VARCHAR,. This is , not, a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,Resource Name, [NULL],,,,
This table- ,TestSchema,., ASSOCTYPE, contains column named - , NAME00, of datatype - , VARCHAR,. This is , not, a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Resource Name, [NULL],,,,
This table- ,TestSchema,., COMMENT, contains column named - , NAME00, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Name, [NULL],,,,
This table- ,TestSchema,., CONTROLINSTANCE, contains column named - , NAME00, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,Resource Name, [NULL],,,,
This table- ,TestSchema,., INCIDENT, contains column named - , NAME00, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Name, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , NAME00, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,Resource Name, [NULL],,,,
This table- ,TestSchema,., PROCESS, contains column named - , NAMEO0, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,Resource Name, [NULL],,,,
This table- ,TestSchema,., RISK, contains column named - , NAME00, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Resource Name, [NULL],,,,
This table- ,TestSchema,., ASSOCTYPE, contains column named - , OBJECT_TYPE, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, This will define what type of object is going to be associated, [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , OBSERBE_CTRL_APP, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Obserbe_Ctrl_App, [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , OBSERBE_CTRL_STAN, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,Obserbe_Ctr1_Stan, [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , OPERATING_EFFECTIVENES, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-,Use to attest to the operational effectiveness of the control; usually evidenced by testing., [NULL],,,,
This table- ,TestSchema,., CONTROL, contains column named - , OPERATION_EFFECTIVENES, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Operation Effectiveness Details, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , OPNDDT, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , (NULL],This column describes-,The date the Action Plan was promoted to Open status., [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , OPNDDT, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,The date the Issue was promoted to Open status., [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , OPRTNLRSKRTNG, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, [NULL], [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ORDRTCSSBTYP, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-,ORD Root Cause Sub Type, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ORDRTCSTYP, of datatype - , DECFLOAT,. This is , not. , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, ORD Root Cause Type, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , ORGANIZATIONREGION, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Organization(s) and Region(s), [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ORGANIZATIONREGION, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Impacted and Issue Organizations and Regions, [NULL],,,,
This table- ,TestSchema,., ACTIONPLAN, contains column named - , ORGNLDDT, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,The Current Due Date of the Action Plan at the time the Action Plan was promoted to Open, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ORGNLDDT, of datatype - , TIMESTAMP,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,The latest Original Due Date of the associated Action Plan(s) at the time the Issue was Opened. The Original Due Date is the date the Action Plan is scheduled to be promoted to Pending Verification, if Closure Verification is required, or Closed, if Clos, [NULL],
This table- ,TestSchema,.,ACTIONPLAN, contains column named - , ORGNLDDTTBD, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, [NULL] , [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ORGNLDDTTXT, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Original Due Date Text, [NULL],,,,
This table- ,TestSchema,., ENTITY, contains column named - , ORGROLLUP, of datatype - , DECFLOAT,. This is , not , a primary key for this table.,,This column can be used to join with ,TestSchema,., ENUMVALS, on , ENUMVALID,This column describes-, Org Rollup, [NULL],,,,
This table- ,TestSchema,., ASSOCTYPE, contains column named - , ORGROLLUP, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Organization Roll Up Name, [NULL],,,,
This table- ,TestSchema,., ISSUE_ORGROLLUP_CRDNTR, contains column named - , ORGROLLUP_CRDNTR, of datatype - , INTEGER,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ACTORS, on , ACTORID,This column describes-, Organization Roll Up Coordinators,3,,,,
This table- ,TestSchema,.,ACTIONPLAN, contains column named - , ORGROLLUP_CRDNTR, of datatype - , VARCHAR,. This is , not, a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL] ,This column describes-,Organization Roll Up Coordinators, [NULL],,,,
This table- ,TestSchema,., ASSOCTYPE, contains column named - , ORGROLLUP_CRDNTR, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-,Organization Roll Up Coordinator Group Name, [NULL],,,,
This table- ,TestSchema,., ISSUE, contains column named - , ORGROLLUP_CRDNTR, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Organization Roll Up Coordinators, [NULL],,,,
This table- ,TestSchema,., ISSUE_ORGROLLUP_CRDNTR, contains column named - , ORGROLLUP_CRDNTR, of datatype - , INTEGER,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Organization Roll Up Coordinators,3,,,,
This table- ,TestSchema,., ISSUE_ORGROLLUP_VWR, contains column named - , ORGROLLUP_VWR, of datatype - , INTEGER,. This is , not , a primary key for this table.,,This column can be used to join with , TestSchema,., ACTORS, on , ACTORID,This column describes-, Organization Roll Up Viewers,3,,,,
This table- ,TestSchema,.,ACTIONPLAN, contains column named - , ORGROLLUP_VWR, of datatype - , VARCHAR,. This is , not , a primary key for this table.,,This column can be used to join with , [NULL],., [NULL], on , [NULL],This column describes-, Organization Roll Up Viewers, [NULL],,,,
